datetime,TG,SQ,DR,RH,EV24
2019-01-09 00:00:00+00:00,51.0,47.0,28.0,0.0031,0.0005
2019-01-10 00:00:00+00:00,35.0,0.0,36.0,0.0011,0.0001
2019-01-11 00:00:00+00:00,71.0,7.0,64.0,0.0029,0.0003
2019-01-12 00:00:00+00:00,77.0,0.0,15.0,0.0012,0.0001
2019-01-13 00:00:00+00:00,90.0,0.0,47.0,0.0024,0.0001
2019-01-14 00:00:00+00:00,62.0,41.0,24.0,0.0028,0.0005
2019-01-15 00:00:00+00:00,64.0,0.0,0.0,0.0,0.0002
2019-01-16 00:00:00+00:00,62.0,3.0,27.0,0.0011,0.0003
2019-01-17 00:00:00+00:00,39.0,9.0,59.0,0.0056,0.0002
2019-01-18 00:00:00+00:00,9.0,24.0,0.0,0.0,0.0003
2019-01-19 00:00:00+00:00,1.0,75.0,0.0,0.0,0.0006
2019-01-20 00:00:00+00:00,-13.0,73.0,0.0,0.0,0.0006
2019-01-21 00:00:00+00:00,-11.0,75.0,0.0,0.0,0.0006
2019-01-22 00:00:00+00:00,-4.0,9.0,61.0,0.0036,0.0002
2019-01-23 00:00:00+00:00,-3.0,51.0,0.0,0.0,0.0005
2019-01-24 00:00:00+00:00,2.0,26.0,0.0,0.0,0.0004
2019-01-25 00:00:00+00:00,18.0,0.0,31.0,0.0007,0.0002
2019-01-26 00:00:00+00:00,72.0,0.0,32.0,0.0024,0.0003
2019-01-27 00:00:00+00:00,58.0,8.0,97.0,0.0127,0.0003
2019-01-28 00:00:00+00:00,41.0,40.0,81.0,0.0108,0.0005
2019-01-29 00:00:00+00:00,19.0,53.0,0.0,0.0,0.0006
2019-01-30 00:00:00+00:00,5.0,10.0,87.0,0.0045,0.0003
2019-01-31 00:00:00+00:00,-10.0,0.0,0.0,0.0,0.0002
2019-02-01 00:00:00+00:00,17.0,4.0,19.0,0.0003,0.0002
2019-02-02 00:00:00+00:00,36.0,0.0,180.0,0.0062,0.0002
2019-02-03 00:00:00+00:00,26.0,70.0,3.0,0.0004,0.0007
2019-02-04 00:00:00+00:00,25.0,0.0,70.0,0.0031,0.0002
2019-02-05 00:00:00+00:00,43.0,13.0,0.0,0.0,0.0004
2019-02-06 00:00:00+00:00,56.0,0.0,145.0,0.0108,0.0002
2019-02-07 00:00:00+00:00,79.0,68.0,52.0,0.005,0.0009
2019-02-08 00:00:00+00:00,85.0,0.0,46.0,0.0034,0.0003
2019-02-09 00:00:00+00:00,85.0,58.0,4.0,0.0002,0.0009
2019-02-10 00:00:00+00:00,68.0,3.0,135.0,0.0177,0.0002
2019-02-11 00:00:00+00:00,43.0,69.0,3.0,0.0002,0.0008
2019-02-12 00:00:00+00:00,50.0,66.0,0.0,0.0,0.001
2019-02-13 00:00:00+00:00,56.0,64.0,0.0,0.0,0.0008
2019-02-14 00:00:00+00:00,54.0,90.0,0.0,0.0,0.0012
2019-02-15 00:00:00+00:00,77.0,90.0,0.0,0.0,0.0013
2019-02-16 00:00:00+00:00,76.0,90.0,0.0,0.0,0.0012
2019-02-17 00:00:00+00:00,86.0,83.0,0.0,0.0,0.0012
2019-02-18 00:00:00+00:00,81.0,89.0,3.0,0.0001,0.0011
2019-02-19 00:00:00+00:00,71.0,92.0,0.0,0.0,0.0013
2019-02-20 00:00:00+00:00,70.0,66.0,0.0,0.0,0.0012
2019-02-21 00:00:00+00:00,79.0,15.0,0.0,0.0,0.0007
2019-02-22 00:00:00+00:00,75.0,16.0,0.0,0.0,0.0007
2019-02-23 00:00:00+00:00,78.0,95.0,0.0,0.0,0.0015
2019-02-24 00:00:00+00:00,64.0,95.0,0.0,0.0,0.0014
2019-02-25 00:00:00+00:00,79.0,95.0,0.0,0.0,0.0016
2019-02-26 00:00:00+00:00,82.0,92.0,0.0,0.0,0.0015
2019-02-27 00:00:00+00:00,91.0,95.0,0.0,0.0,0.0017
2019-02-28 00:00:00+00:00,85.0,26.0,33.0,0.004,0.0008
2019-03-01 00:00:00+00:00,68.0,6.0,27.0,0.0008,0.0006
2019-03-02 00:00:00+00:00,87.0,10.0,7.0,0.0003,0.0006
2019-03-03 00:00:00+00:00,114.0,0.0,82.0,0.0047,0.0003
2019-03-04 00:00:00+00:00,82.0,34.0,37.0,0.0095,0.001
2019-03-05 00:00:00+00:00,75.0,86.0,42.0,0.0032,0.0016
2019-03-06 00:00:00+00:00,100.0,0.0,59.0,0.0019,0.0003
2019-03-07 00:00:00+00:00,89.0,71.0,83.0,0.0194,0.0012
2019-03-08 00:00:00+00:00,80.0,64.0,51.0,0.0035,0.0015
2019-03-09 00:00:00+00:00,95.0,54.0,13.0,0.0002,0.0013
2019-03-10 00:00:00+00:00,71.0,25.0,77.0,0.008,0.0008
2019-03-11 00:00:00+00:00,58.0,55.0,25.0,0.0018,0.0012
2019-03-12 00:00:00+00:00,70.0,2.0,32.0,0.0065,0.0006
2019-03-13 00:00:00+00:00,79.0,16.0,3.0,0.0004,0.0006
2019-03-14 00:00:00+00:00,88.0,43.0,66.0,0.011,0.0012
2019-03-15 00:00:00+00:00,99.0,1.0,76.0,0.0069,0.0006
2019-03-16 00:00:00+00:00,105.0,4.0,58.0,0.0079,0.0006
2019-03-17 00:00:00+00:00,68.0,61.0,40.0,0.0032,0.0014
2019-03-18 00:00:00+00:00,59.0,97.0,0.0,0.0,0.0018
2019-03-19 00:00:00+00:00,70.0,68.0,0.0,0.0,0.0016
2019-03-20 00:00:00+00:00,94.0,4.0,0.0,0.0,0.0009
2019-03-21 00:00:00+00:00,85.0,2.0,0.0,0.0,0.0008
2019-03-22 00:00:00+00:00,87.0,71.0,0.0,0.0,0.0019
2019-03-23 00:00:00+00:00,85.0,10.0,0.0,0.0,0.0008
2019-03-24 00:00:00+00:00,64.0,105.0,0.0,0.0,0.0022
2019-03-25 00:00:00+00:00,79.0,76.0,4.0,0.0006,0.0018
2019-03-26 00:00:00+00:00,75.0,67.0,0.0,0.0,0.0018
2019-03-27 00:00:00+00:00,87.0,25.0,0.0,0.0,0.0014
2019-03-28 00:00:00+00:00,87.0,24.0,0.0,0.0,0.0015
2019-03-29 00:00:00+00:00,90.0,111.0,0.0,0.0,0.0025
2019-03-30 00:00:00+00:00,108.0,92.0,0.0,0.0,0.0023
2019-03-31 00:00:00+00:00,88.0,53.0,0.0,0.0,0.0017
2019-04-01 00:00:00+00:00,82.0,119.0,0.0,0.0,0.0026
2019-04-02 00:00:00+00:00,94.0,22.0,8.0,0.0021,0.0012
2019-04-03 00:00:00+00:00,55.0,40.0,3.0,0.0006,0.0015
2019-04-04 00:00:00+00:00,62.0,61.0,0.0,0.0,0.002
2019-04-05 00:00:00+00:00,85.0,96.0,0.0,0.0,0.0025
2019-04-06 00:00:00+00:00,97.0,30.0,0.0,0.0,0.0015
2019-04-07 00:00:00+00:00,131.0,102.0,0.0,0.0,0.0028
2019-04-08 00:00:00+00:00,101.0,48.0,0.0,0.0,0.0017
2019-04-09 00:00:00+00:00,102.0,43.0,0.0,0.0,0.0021
2019-04-10 00:00:00+00:00,74.0,116.0,0.0,0.0,0.003
2019-04-11 00:00:00+00:00,67.0,125.0,0.0,0.0,0.0029
2019-04-12 00:00:00+00:00,62.0,39.0,0.0,0.0,0.0017
2019-04-13 00:00:00+00:00,42.0,99.0,0.0,0.0,0.0022
2019-04-14 00:00:00+00:00,54.0,63.0,0.0,0.0,0.0021
2019-04-15 00:00:00+00:00,96.0,119.0,0.0,0.0,0.0031
2019-04-16 00:00:00+00:00,126.0,79.0,0.0,0.0,0.0028
2019-04-17 00:00:00+00:00,122.0,12.0,0.0,0.0,0.0018
2019-04-18 00:00:00+00:00,150.0,117.0,0.0,0.0,0.0036
2019-04-19 00:00:00+00:00,150.0,126.0,0.0,0.0,0.0037
2019-04-20 00:00:00+00:00,155.0,130.0,0.0,0.0,0.0039
2019-04-21 00:00:00+00:00,147.0,130.0,0.0,0.0,0.0036
2019-04-22 00:00:00+00:00,168.0,120.0,0.0,0.0,0.0037
2019-04-23 00:00:00+00:00,149.0,70.0,0.0,0.0,0.0029
2019-04-24 00:00:00+00:00,160.0,75.0,34.0,0.009,0.0028
2019-04-25 00:00:00+00:00,119.0,11.0,19.0,0.0041,0.0013
2019-04-26 00:00:00+00:00,119.0,85.0,0.0,0.0,0.0028
2019-04-27 00:00:00+00:00,102.0,50.0,38.0,0.0053,0.0023
2019-04-28 00:00:00+00:00,87.0,24.0,47.0,0.0064,0.0016
2019-04-29 00:00:00+00:00,98.0,124.0,0.0,0.0,0.0035
2019-04-30 00:00:00+00:00,108.0,14.0,0.0,0.0,0.0017
2019-05-01 00:00:00+00:00,95.0,31.0,0.0,0.0,0.0014
2019-05-02 00:00:00+00:00,97.0,42.0,15.0,0.0006,0.0015
2019-05-03 00:00:00+00:00,87.0,13.0,46.0,0.0046,0.0016
2019-05-04 00:00:00+00:00,76.0,110.0,33.0,0.0033,0.003
2019-05-05 00:00:00+00:00,80.0,99.0,10.0,0.0012,0.0032
2019-05-06 00:00:00+00:00,87.0,54.0,2.0,0.0001,0.0024
2019-05-07 00:00:00+00:00,96.0,37.0,0.0,0.0,0.0019
2019-05-08 00:00:00+00:00,109.0,43.0,33.0,0.0017,0.0016
2019-05-09 00:00:00+00:00,116.0,66.0,24.0,0.0074,0.0026
2019-05-10 00:00:00+00:00,111.0,67.0,6.0,0.0002,0.0024
2019-05-11 00:00:00+00:00,103.0,137.0,0.0,0.0,0.004
2019-05-12 00:00:00+00:00,99.0,121.0,3.0,0.0003,0.0037
2019-05-13 00:00:00+00:00,104.0,141.0,0.0,0.0,0.0041
2019-05-14 00:00:00+00:00,112.0,133.0,0.0,0.0,0.0042
2019-05-15 00:00:00+00:00,127.0,143.0,0.0,0.0,0.0044
2019-05-16 00:00:00+00:00,129.0,141.0,0.0,0.0,0.0043
2019-05-17 00:00:00+00:00,114.0,10.0,0.0,0.0,0.0014
2019-05-18 00:00:00+00:00,130.0,85.0,0.0,0.0,0.0035
2019-05-19 00:00:00+00:00,121.0,0.0,29.0,0.0067,0.0011
2019-05-20 00:00:00+00:00,114.0,0.0,10.0,0.0002,0.0008
2019-05-21 00:00:00+00:00,114.0,43.0,0.0,0.0,0.0024
2019-05-22 00:00:00+00:00,129.0,124.0,0.0,0.0,0.0041
2019-05-23 00:00:00+00:00,149.0,108.0,0.0,0.0,0.0041
2019-05-24 00:00:00+00:00,141.0,125.0,0.0,0.0,0.0044
2019-05-25 00:00:00+00:00,122.0,45.0,16.0,0.0019,0.0024
2019-05-26 00:00:00+00:00,156.0,60.0,21.0,0.0019,0.0035
2019-05-27 00:00:00+00:00,149.0,109.0,7.0,0.0009,0.0043
2019-05-28 00:00:00+00:00,120.0,49.0,40.0,0.0241,0.0022
2019-05-29 00:00:00+00:00,135.0,99.0,0.0,0.0,0.0038
2019-05-30 00:00:00+00:00,168.0,58.0,6.0,0.0003,0.003
2019-05-31 00:00:00+00:00,158.0,82.0,0.0,0.0,0.0036
2019-06-01 00:00:00+00:00,180.0,143.0,0.0,0.0,0.0048
2019-06-02 00:00:00+00:00,216.0,114.0,3.0,0.0023,0.0049
2019-06-03 00:00:00+00:00,157.0,27.0,0.0,0.0,0.0025
2019-06-04 00:00:00+00:00,170.0,57.0,12.0,0.0021,0.0029
2019-06-05 00:00:00+00:00,150.0,4.0,29.0,0.0096,0.0017
2019-06-06 00:00:00+00:00,141.0,75.0,27.0,0.0032,0.0033
2019-06-07 00:00:00+00:00,149.0,46.0,13.0,0.0006,0.0023
2019-06-08 00:00:00+00:00,140.0,77.0,17.0,0.0016,0.0029
2019-06-09 00:00:00+00:00,148.0,65.0,0.0,0.0,0.0035
2019-06-10 00:00:00+00:00,162.0,32.0,6.0,0.0009,0.0026
2019-06-11 00:00:00+00:00,141.0,63.0,0.0,0.0,0.0033
2019-06-12 00:00:00+00:00,131.0,13.0,79.0,0.0123,0.0009
2019-06-13 00:00:00+00:00,137.0,31.0,19.0,0.0024,0.0021
2019-06-14 00:00:00+00:00,158.0,87.0,7.0,0.0028,0.0036
2019-06-15 00:00:00+00:00,149.0,50.0,69.0,0.0201,0.0021
2019-06-16 00:00:00+00:00,163.0,93.0,0.0,0.0,0.0037
2019-06-17 00:00:00+00:00,182.0,123.0,0.0,0.0,0.0046
2019-06-18 00:00:00+00:00,188.0,102.0,0.0,0.0,0.0046
2019-06-19 00:00:00+00:00,181.0,24.0,35.0,0.0101,0.0022
2019-06-20 00:00:00+00:00,161.0,74.0,0.0,0.0,0.0034
2019-06-21 00:00:00+00:00,149.0,146.0,0.0,0.0,0.0045
2019-06-22 00:00:00+00:00,171.0,155.0,0.0,0.0,0.0052
2019-06-23 00:00:00+00:00,221.0,116.0,0.0,0.0,0.005
2019-06-24 00:00:00+00:00,237.0,102.0,0.0,0.0,0.005
2019-06-25 00:00:00+00:00,237.0,98.0,0.0,0.0,0.0048
2019-06-26 00:00:00+00:00,177.0,61.0,0.0,0.0,0.0029
2019-06-27 00:00:00+00:00,178.0,131.0,0.0,0.0,0.0051
2019-06-28 00:00:00+00:00,187.0,139.0,0.0,0.0,0.0053
2019-06-29 00:00:00+00:00,246.0,153.0,0.0,0.0,0.0059
2019-06-30 00:00:00+00:00,201.0,118.0,0.0,0.0,0.0047
2019-07-01 00:00:00+00:00,171.0,134.0,0.0,0.0,0.0045
2019-07-02 00:00:00+00:00,172.0,133.0,0.0,0.0,0.0049
2019-07-03 00:00:00+00:00,168.0,121.0,0.0,0.0,0.0045
2019-07-04 00:00:00+00:00,162.0,143.0,0.0,0.0,0.0049
2019-07-05 00:00:00+00:00,177.0,126.0,0.0,0.0,0.005
2019-07-06 00:00:00+00:00,176.0,85.0,20.0,0.0021,0.0039
2019-07-07 00:00:00+00:00,153.0,112.0,0.0,0.0,0.0043
2019-07-08 00:00:00+00:00,142.0,77.0,0.0,0.0,0.0034
2019-07-09 00:00:00+00:00,148.0,62.0,0.0,0.0,0.0033
2019-07-10 00:00:00+00:00,178.0,10.0,0.0,0.0,0.0019
2019-07-11 00:00:00+00:00,190.0,75.0,0.0,0.0,0.004
2019-07-12 00:00:00+00:00,173.0,81.0,10.0,0.0023,0.0035
2019-07-13 00:00:00+00:00,167.0,25.0,10.0,0.0006,0.0022
2019-07-14 00:00:00+00:00,162.0,34.0,7.0,0.0007,0.0024
2019-07-15 00:00:00+00:00,155.0,2.0,0.0,0.0,0.0017
2019-07-16 00:00:00+00:00,161.0,57.0,0.0,0.0,0.003
2019-07-17 00:00:00+00:00,185.0,108.0,0.0,0.0,0.0043
2019-07-18 00:00:00+00:00,186.0,24.0,5.0,0.0003,0.0022
2019-07-19 00:00:00+00:00,193.0,58.0,0.0,0.0,0.0033
2019-07-20 00:00:00+00:00,194.0,54.0,40.0,0.0169,0.0024
2019-07-21 00:00:00+00:00,185.0,77.0,0.0,0.0,0.0037
2019-07-22 00:00:00+00:00,207.0,131.0,0.0,0.0,0.0049
2019-07-23 00:00:00+00:00,252.0,147.0,0.0,0.0,0.0054
2019-07-24 00:00:00+00:00,260.0,133.0,0.0,0.0,0.0051
2019-07-25 00:00:00+00:00,301.0,134.0,0.0,0.0,0.0053
2019-07-26 00:00:00+00:00,244.0,87.0,0.0,0.0,0.0044
2019-07-27 00:00:00+00:00,190.0,2.0,72.0,0.0064,0.0008
2019-07-28 00:00:00+00:00,176.0,2.0,62.0,0.0085,0.0006
2019-07-29 00:00:00+00:00,197.0,140.0,0.0,0.0,0.0047
2019-07-30 00:00:00+00:00,215.0,114.0,0.0,0.0,0.0044
2019-07-31 00:00:00+00:00,184.0,35.0,3.0,0.0002,0.0025
2019-08-01 00:00:00+00:00,181.0,68.0,0.0,0.0,0.0031
2019-08-02 00:00:00+00:00,179.0,65.0,2.0,0.0002,0.0027
2019-08-03 00:00:00+00:00,189.0,30.0,0.0,0.0,0.0024
2019-08-04 00:00:00+00:00,217.0,69.0,2.0,0.0002,0.0039
2019-08-05 00:00:00+00:00,207.0,59.0,2.0,0.0005,0.0035
2019-08-06 00:00:00+00:00,192.0,71.0,0.0,0.0,0.0032
2019-08-07 00:00:00+00:00,194.0,115.0,0.0,0.0,0.004
2019-08-08 00:00:00+00:00,194.0,112.0,0.0,0.0,0.0038
2019-08-09 00:00:00+00:00,214.0,35.0,32.0,0.006,0.0019
2019-08-10 00:00:00+00:00,200.0,88.0,2.0,0.0002,0.0033
2019-08-11 00:00:00+00:00,180.0,34.0,0.0,0.0,0.0023
2019-08-12 00:00:00+00:00,159.0,67.0,45.0,0.0143,0.0022
2019-08-13 00:00:00+00:00,152.0,95.0,13.0,0.0028,0.0029
2019-08-14 00:00:00+00:00,163.0,60.0,42.0,0.0046,0.0024
2019-08-15 00:00:00+00:00,177.0,53.0,14.0,0.002,0.0026
2019-08-16 00:00:00+00:00,180.0,41.0,19.0,0.0006,0.0025
2019-08-17 00:00:00+00:00,177.0,3.0,47.0,0.0131,0.0011
2019-08-18 00:00:00+00:00,169.0,49.0,36.0,0.0013,0.0021
2019-08-19 00:00:00+00:00,169.0,87.0,2.0,0.0021,0.003
2019-08-20 00:00:00+00:00,159.0,110.0,0.0,0.0,0.0034
2019-08-21 00:00:00+00:00,169.0,123.0,0.0,0.0,0.0037
2019-08-22 00:00:00+00:00,171.0,131.0,0.0,0.0,0.0039
2019-08-23 00:00:00+00:00,190.0,116.0,0.0,0.0,0.0037
2019-08-24 00:00:00+00:00,218.0,130.0,0.0,0.0,0.0041
2019-08-25 00:00:00+00:00,228.0,113.0,0.0,0.0,0.004
2019-08-26 00:00:00+00:00,240.0,129.0,0.0,0.0,0.004
2019-08-27 00:00:00+00:00,246.0,100.0,0.0,0.0,0.0036
2019-08-28 00:00:00+00:00,214.0,32.0,8.0,0.0039,0.0024
2019-08-29 00:00:00+00:00,177.0,79.0,4.0,0.0001,0.0028
2019-08-30 00:00:00+00:00,171.0,111.0,0.0,0.0,0.0034
2019-08-31 00:00:00+00:00,202.0,80.0,1.0,0.0002,0.0031
2019-09-01 00:00:00+00:00,157.0,83.0,8.0,0.002,0.0028
2019-09-02 00:00:00+00:00,156.0,95.0,0.0,0.0,0.0031
2019-09-03 00:00:00+00:00,174.0,27.0,0.0,0.0,0.0019
2019-09-04 00:00:00+00:00,154.0,35.0,36.0,0.0059,0.0012
2019-09-05 00:00:00+00:00,133.0,53.0,12.0,0.0008,0.002
2019-09-06 00:00:00+00:00,142.0,30.0,18.0,0.0021,0.0019
2019-09-07 00:00:00+00:00,138.0,49.0,22.0,0.007,0.0017
2019-09-08 00:00:00+00:00,132.0,75.0,17.0,0.003,0.0025
2019-09-09 00:00:00+00:00,134.0,59.0,0.0,0.0,0.0023
2019-09-10 00:00:00+00:00,142.0,88.0,0.0,0.0,0.0025
2019-09-11 00:00:00+00:00,160.0,0.0,63.0,0.0037,0.0007
2019-09-12 00:00:00+00:00,187.0,94.0,0.0,0.0,0.0028
2019-09-13 00:00:00+00:00,174.0,74.0,0.0,0.0,0.0026
2019-09-14 00:00:00+00:00,153.0,113.0,0.0,0.0,0.003
2019-09-15 00:00:00+00:00,162.0,113.0,0.0,0.0,0.003
2019-09-16 00:00:00+00:00,161.0,0.0,0.0,0.0,0.001
2019-09-17 00:00:00+00:00,138.0,70.0,0.0,0.0,0.0021
2019-09-18 00:00:00+00:00,140.0,80.0,0.0,0.0,0.0023
2019-09-19 00:00:00+00:00,140.0,55.0,0.0,0.0,0.0019
2019-09-20 00:00:00+00:00,144.0,95.0,0.0,0.0,0.0025
2019-09-21 00:00:00+00:00,175.0,112.0,0.0,0.0,0.0029
2019-09-22 00:00:00+00:00,189.0,65.0,26.0,0.0058,0.0023
2019-09-23 00:00:00+00:00,167.0,48.0,0.0,0.0,0.0016
2019-09-24 00:00:00+00:00,157.0,2.0,50.0,0.009,0.0005
2019-09-25 00:00:00+00:00,156.0,15.0,27.0,0.0051,0.0012
2019-09-26 00:00:00+00:00,161.0,0.0,49.0,0.0121,0.0005
2019-09-27 00:00:00+00:00,156.0,44.0,21.0,0.0044,0.0016
2019-09-28 00:00:00+00:00,154.0,72.0,9.0,0.0008,0.0017
2019-09-29 00:00:00+00:00,155.0,5.0,119.0,0.0179,0.0005
2019-09-30 00:00:00+00:00,151.0,45.0,27.0,0.0038,0.0016
2019-10-01 00:00:00+00:00,157.0,13.0,67.0,0.0115,0.0009
2019-10-02 00:00:00+00:00,119.0,54.0,31.0,0.0041,0.0012
2019-10-03 00:00:00+00:00,119.0,3.0,41.0,0.0058,0.0007
2019-10-04 00:00:00+00:00,122.0,1.0,48.0,0.0101,0.0006
2019-10-05 00:00:00+00:00,104.0,31.0,0.0,0.0,0.0012
2019-10-06 00:00:00+00:00,114.0,20.0,73.0,0.0134,0.0006
2019-10-07 00:00:00+00:00,113.0,6.0,24.0,0.002,0.0006
2019-10-08 00:00:00+00:00,139.0,6.0,36.0,0.0035,0.0008
2019-10-09 00:00:00+00:00,118.0,34.0,41.0,0.0056,0.001
2019-10-10 00:00:00+00:00,129.0,75.0,8.0,0.0007,0.0015
2019-10-11 00:00:00+00:00,150.0,0.0,32.0,0.0012,0.0005
2019-10-12 00:00:00+00:00,126.0,0.0,109.0,0.0052,0.0003
2019-10-13 00:00:00+00:00,167.0,18.0,11.0,0.0032,0.0009
2019-10-14 00:00:00+00:00,155.0,28.0,0.0,0.0,0.0009
2019-10-15 00:00:00+00:00,144.0,0.0,4.0,0.0006,0.0006
2019-10-16 00:00:00+00:00,132.0,8.0,89.0,0.0065,0.0005
2019-10-17 00:00:00+00:00,134.0,49.0,16.0,0.0006,0.0012
2019-10-18 00:00:00+00:00,124.0,30.0,16.0,0.0019,0.0009
2019-10-19 00:00:00+00:00,121.0,27.0,16.0,0.0034,0.001
2019-10-20 00:00:00+00:00,118.0,11.0,3.0,0.0002,0.0006
2019-10-21 00:00:00+00:00,119.0,0.0,52.0,0.0115,0.0003
2019-10-22 00:00:00+00:00,113.0,49.0,9.0,0.0034,0.0009
2019-10-23 00:00:00+00:00,124.0,19.0,5.0,0.0002,0.0008
2019-10-24 00:00:00+00:00,148.0,50.0,8.0,0.004,0.0011
2019-10-25 00:00:00+00:00,137.0,34.0,0.0,0.0,0.001
2019-10-26 00:00:00+00:00,159.0,55.0,31.0,0.0012,0.0012
2019-10-27 00:00:00+00:00,90.0,47.0,14.0,0.0004,0.0009
2019-10-28 00:00:00+00:00,85.0,30.0,0.0,0.0,0.0006
2019-10-29 00:00:00+00:00,86.0,80.0,0.0,0.0,0.0012
2019-10-30 00:00:00+00:00,61.0,33.0,0.0,0.0,0.0007
2019-10-31 00:00:00+00:00,52.0,85.0,0.0,0.0,0.0009
2019-11-01 00:00:00+00:00,102.0,0.0,105.0,0.0048,0.0003
2019-11-02 00:00:00+00:00,132.0,37.0,48.0,0.0157,0.0008
2019-11-03 00:00:00+00:00,99.0,5.0,42.0,0.0024,0.0004
2019-11-04 00:00:00+00:00,106.0,24.0,20.0,0.0016,0.0005
2019-11-05 00:00:00+00:00,97.0,25.0,4.0,0.0001,0.0008
2019-11-06 00:00:00+00:00,87.0,37.0,21.0,0.0013,0.0006
2019-11-07 00:00:00+00:00,78.0,16.0,52.0,0.0103,0.0003
2019-11-08 00:00:00+00:00,65.0,82.0,6.0,0.0006,0.0009
2019-11-09 00:00:00+00:00,68.0,57.0,14.0,0.0009,0.0009
2019-11-10 00:00:00+00:00,44.0,83.0,0.0,0.0,0.0008
2019-11-11 00:00:00+00:00,64.0,0.0,91.0,0.0169,0.0001
2019-11-12 00:00:00+00:00,58.0,58.0,25.0,0.0018,0.0007
2019-11-13 00:00:00+00:00,72.0,24.0,37.0,0.0036,0.0004
2019-11-14 00:00:00+00:00,58.0,17.0,24.0,0.0008,0.0004
2019-11-15 00:00:00+00:00,49.0,4.0,0.0,0.0,0.0001
2019-11-16 00:00:00+00:00,50.0,37.0,0.0,0.0,0.0005
2019-11-17 00:00:00+00:00,53.0,73.0,0.0,0.0,0.0006
2019-11-18 00:00:00+00:00,65.0,0.0,13.0,0.0013,0.0002
2019-11-19 00:00:00+00:00,46.0,46.0,13.0,0.0018,0.0006
2019-11-20 00:00:00+00:00,22.0,77.0,0.0,0.0,0.0006
2019-11-21 00:00:00+00:00,21.0,0.0,0.0,0.0,0.0002
2019-11-22 00:00:00+00:00,74.0,52.0,12.0,0.0003,0.0006
2019-11-23 00:00:00+00:00,62.0,2.0,27.0,0.0012,0.0003
2019-11-24 00:00:00+00:00,61.0,12.0,0.0,0.0,0.0003
2019-11-25 00:00:00+00:00,86.0,57.0,0.0,0.0,0.0006
2019-11-26 00:00:00+00:00,108.0,0.0,22.0,0.0017,0.0002
2019-11-27 00:00:00+00:00,107.0,7.0,78.0,0.0108,0.0003
2019-11-28 00:00:00+00:00,95.0,0.0,132.0,0.012,0.0001
2019-11-29 00:00:00+00:00,63.0,32.0,8.0,0.0006,0.0005
2019-11-30 00:00:00+00:00,39.0,70.0,0.0,0.0,0.0005
2019-12-01 00:00:00+00:00,33.0,21.0,0.0,0.0,0.0003
2019-12-02 00:00:00+00:00,53.0,27.0,9.0,0.0009,0.0003
2019-12-03 00:00:00+00:00,39.0,72.0,0.0,0.0,0.0005
2019-12-04 00:00:00+00:00,29.0,72.0,0.0,0.0,0.0005
2019-12-05 00:00:00+00:00,23.0,47.0,0.0,0.0,0.0004
2019-12-06 00:00:00+00:00,68.0,0.0,123.0,0.0102,0.0001
2019-12-07 00:00:00+00:00,91.0,0.0,0.0,0.0,0.0002
2019-12-08 00:00:00+00:00,92.0,33.0,24.0,0.0023,0.0004
2019-12-09 00:00:00+00:00,71.0,8.0,72.0,0.0079,0.0002
2019-12-10 00:00:00+00:00,56.0,39.0,4.0,0.0005,0.0004
2019-12-11 00:00:00+00:00,68.0,9.0,34.0,0.0022,0.0003
2019-12-12 00:00:00+00:00,47.0,49.0,28.0,0.0018,0.0004
2019-12-13 00:00:00+00:00,63.0,2.0,65.0,0.0094,0.0001
2019-12-14 00:00:00+00:00,65.0,22.0,55.0,0.0076,0.0003
2019-12-15 00:00:00+00:00,73.0,29.0,21.0,0.004,0.0003
2019-12-16 00:00:00+00:00,76.0,0.0,60.0,0.0024,0.0001
2019-12-17 00:00:00+00:00,97.0,22.0,37.0,0.0017,0.0003
2019-12-18 00:00:00+00:00,72.0,54.0,6.0,0.0002,0.0005
2019-12-19 00:00:00+00:00,113.0,13.0,3.0,0.0001,0.0002
2019-12-20 00:00:00+00:00,105.0,2.0,36.0,0.0024,0.0001
2019-12-21 00:00:00+00:00,79.0,0.0,25.0,0.0023,0.0002
2019-12-22 00:00:00+00:00,83.0,2.0,84.0,0.0043,0.0001
2019-12-23 00:00:00+00:00,80.0,21.0,17.0,0.0012,0.0003
2019-12-24 00:00:00+00:00,92.0,40.0,33.0,0.0029,0.0004
2019-12-25 00:00:00+00:00,65.0,17.0,3.0,0.0005,0.0002
2019-12-26 00:00:00+00:00,49.0,10.0,56.0,0.0058,0.0002
2019-12-27 00:00:00+00:00,60.0,17.0,0.0,0.0,0.0002
2019-12-28 00:00:00+00:00,45.0,18.0,0.0,0.0,0.0003
2019-12-29 00:00:00+00:00,33.0,23.0,0.0,0.0,0.0003
2019-12-30 00:00:00+00:00,42.0,65.0,0.0,0.0,0.0005
2019-12-31 00:00:00+00:00,43.0,30.0,0.0,0.0,0.0004
2020-01-01 00:00:00+00:00,30.0,0.0,0.0,0.0,0.0002
2020-01-02 00:00:00+00:00,51.0,0.0,0.0,0.0,0.0001
2020-01-03 00:00:00+00:00,82.0,5.0,35.0,0.0015,0.0002
2020-01-04 00:00:00+00:00,66.0,41.0,0.0,0.0,0.0004
2020-01-05 00:00:00+00:00,70.0,0.0,0.0,0.0,0.0001
2020-01-06 00:00:00+00:00,63.0,62.0,8.0,0.0003,0.0005
